City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Verkhoyansk,RU,2022-01-21 17:09:19,67.5447,133.385,-28.23,91,98,0.54
595,Antofagasta,CL,2022-01-21 17:09:19,-23.65,-70.4,71.22,63,49,10.92
596,Kushima,JP,2022-01-21 17:09:20,31.4583,131.2333,41.5,81,51,5.61
597,Port Hawkesbury,CA,2022-01-21 17:06:50,45.6169,-61.3485,23.18,81,100,8.01
598,Ponta Delgada,PT,2022-01-21 17:09:20,37.7333,-25.6667,65.5,63,20,19.57
599,Kaduy,RU,2022-01-21 17:09:20,59.2,37.15,19.44,95,100,7.9
600,Charagua,BO,2022-01-21 17:09:20,-19.8,-63.2167,94.12,31,11,12.73
601,Owando,CG,2022-01-21 17:09:21,-0.4819,15.8999,81.95,47,79,2.24
602,Marabba,SD,2022-01-21 17:09:21,12.35,32.1833,77.97,16,55,11.65
603,Timmins,CA,2022-01-21 17:04:28,48.4669,-81.3331,13.35,86,26,10.69
604,Kizema,RU,2022-01-21 17:09:21,61.113,44.8302,16.48,94,100,7.05
605,Shenjiamen,CN,2022-01-21 17:09:22,29.9576,122.298,50.56,74,100,9.13
606,Lata,PT,2022-01-21 17:09:22,40.1629,-8.3327,56.91,48,70,7.85
607,Jalalabad,AF,2022-01-21 17:09:54,34.4265,70.4515,52.57,41,100,2.39
608,Ilulissat,GL,2022-01-21 17:10:23,69.2167,-51.1,12.22,67,75,17.27
609,Talara,PE,2022-01-21 17:10:23,-4.5772,-81.2719,83.16,57,0,16.51
610,Champagnole,FR,2022-01-21 17:10:23,46.7445,5.9135,36.5,68,11,11.16
611,Yeppoon,AU,2022-01-21 17:10:24,-23.1333,150.7333,69.58,61,93,23.06
612,Simao,CN,2022-01-21 17:10:24,22.7886,100.9748,47.95,98,5,2.55
613,Coolum Beach,AU,2022-01-21 17:10:24,-26.5333,153.1,75.11,73,87,1.99
614,Sheregesh,RU,2022-01-21 17:10:25,52.9209,87.9869,-0.56,96,16,3.09
615,Amberley,US,2022-01-21 17:10:25,39.2048,-84.428,24.35,58,100,5.99
616,Sao Felix Do Xingu,BR,2022-01-21 17:10:25,-6.6447,-51.995,90.72,47,69,3.89
617,Dryden,CA,2022-01-21 17:10:25,49.7833,-92.7503,7.09,72,100,17.27
618,Acari,PE,2022-01-21 17:10:26,-15.4311,-74.6158,76.51,78,97,7.67
619,Honiara,SB,2022-01-21 17:10:26,-9.4333,159.95,76.93,86,100,1.83
620,Chengde,CN,2022-01-21 17:10:27,40.9725,117.9361,20.91,84,100,1.48
621,Magnolia,US,2022-01-21 17:09:33,33.2671,-93.2393,31.68,23,39,7.96
622,Umm Lajj,SA,2022-01-21 17:10:27,25.0213,37.2685,70.32,35,0,3.71
623,Tsiroanomandidy,MG,2022-01-21 17:10:27,-18.7667,46.0333,66.61,93,100,3.49
624,Puerto Del Rosario,ES,2022-01-21 17:08:30,28.5004,-13.8627,67.75,60,20,6.91
625,Harper,LR,2022-01-21 17:10:28,4.375,-7.7169,82.83,66,4,9.44
626,Yuanping,CN,2022-01-21 17:10:28,38.7153,112.7575,20.7,97,100,0.94
627,Haines Junction,CA,2022-01-21 17:10:28,60.7522,-137.5108,27.63,96,100,4.07
628,Sosva,RU,2022-01-21 17:10:29,59.1766,61.8558,15.42,93,76,6.55
629,Kloulklubed,PW,2022-01-21 17:10:29,7.0419,134.2556,77.5,83,100,17.6
630,Nanakuli,US,2022-01-21 17:10:29,21.3906,-158.1547,69.75,88,0,4.61
631,Imeni Poliny Osipenko,RU,2022-01-21 17:10:29,52.4201,136.4853,-23.94,100,97,2.91
632,Rio Gallegos,AR,2022-01-21 17:09:25,-51.6226,-69.2181,68.05,52,75,3.44
633,Mumbwa,ZM,2022-01-21 17:10:30,-14.9783,27.0619,68.88,73,100,4.65
634,Shevchenkove,UA,2022-01-21 17:10:30,49.6959,37.1735,28.18,92,19,12.39
635,Taltal,CL,2022-01-21 17:10:30,-25.4,-70.4833,69.58,73,31,7.94
636,La Union,PE,2022-01-21 17:10:31,-5.4,-80.75,86.31,46,27,10.09
637,Alekseyevsk,RU,2022-01-21 17:10:31,57.8406,108.3492,5.79,98,96,2.59
638,Beloha,MG,2022-01-21 17:07:19,-25.1667,45.05,73.76,87,86,10.65
639,Ugoofaaru,MV,2022-01-21 17:10:31,5.6667,73.0,81.14,65,81,8.93
640,Hovd,MN,2022-01-21 17:10:32,48.0056,91.6419,5.85,94,96,3.83
641,Ola,RU,2022-01-21 17:10:32,59.5833,151.2833,-5.51,82,82,5.86
642,Novoorsk,RU,2022-01-21 17:10:32,51.381,58.9813,-1.41,95,85,3.71
643,Srednekolymsk,RU,2022-01-21 17:10:33,67.45,153.6833,-44.54,99,54,6.2
644,Anupgarh,IN,2022-01-21 17:10:33,29.1911,73.2086,63.57,53,85,13.29
645,Gisors,FR,2022-01-21 17:10:33,49.2818,1.7801,42.08,83,98,5.99
646,Hidalgotitlan,MX,2022-01-21 17:10:34,17.7833,-94.6333,71.62,79,89,6.53
647,Byron Bay,AU,2022-01-21 17:09:30,-28.65,153.6167,73.35,73,65,13.89
648,Felanitx,ES,2022-01-21 17:10:34,39.4696,3.1483,48.72,71,70,9.89
649,Masaba,PH,2022-01-21 17:10:34,10.5333,123.9667,74.41,89,24,9.17
650,Hokitika,NZ,2022-01-21 17:10:35,-42.7167,170.9667,56.3,89,9,4.29
651,Vostok,RU,2022-01-21 17:10:35,46.4856,135.8833,-18.65,99,82,4.52
652,Prabumulih,ID,2022-01-21 17:11:35,-3.45,104.25,73.44,98,98,1.99
653,Panama City,PA,2022-01-21 17:09:54,8.9936,-79.5197,91.92,58,40,11.5
654,Talcahuano,CL,2022-01-21 17:07:51,-36.7167,-73.1167,67.68,52,0,11.5
655,Cortez,US,2022-01-21 17:11:36,37.3489,-108.5859,35.69,58,75,0.0
656,Shakhtinsk,KZ,2022-01-21 17:11:36,49.71,72.5872,1.96,89,89,4.56
657,Callaway,US,2022-01-21 17:11:36,30.153,-85.5699,42.73,92,100,3.0
658,Pitimbu,BR,2022-01-21 17:11:37,-7.4706,-34.8086,86.59,60,22,10.0
659,Ust-Nera,RU,2022-01-21 17:11:37,64.5667,143.2,-37.12,97,98,3.33
660,Floro,NO,2022-01-21 17:11:37,61.5996,5.0328,41.97,100,75,6.91
661,Zabid,YE,2022-01-21 17:11:38,14.1951,43.3152,77.79,69,59,9.1
662,Lardos,GR,2022-01-21 17:11:38,36.0942,28.0157,55.94,81,78,12.5
663,Hudson Bay,CA,2022-01-21 17:11:38,52.85,-102.3842,7.39,83,100,14.61
664,Kutum,SD,2022-01-21 17:11:38,14.2,24.6667,64.4,15,4,5.68
665,Zhezkazgan,KZ,2022-01-21 17:11:39,47.8043,67.7144,16.57,90,100,8.97
666,Cuajinicuilapa,MX,2022-01-21 17:11:39,16.4667,-98.4167,86.63,47,4,2.77
667,Moshkovo,RU,2022-01-21 17:11:40,55.3053,83.6104,-8.88,100,63,3.58
668,Jorochito,BO,2022-01-21 17:11:40,-18.05,-63.4333,91.2,42,21,11.07
669,Kamaishi,JP,2022-01-21 17:11:40,39.2667,141.8833,29.44,72,21,5.77
670,Olafsvik,IS,2022-01-21 17:11:40,64.8945,-23.7142,37.54,79,74,40.13
671,Ormara,PK,2022-01-21 17:11:41,25.2088,64.6357,71.91,55,0,25.84
672,Basco,PH,2022-01-21 17:11:41,20.4487,121.9702,74.25,80,98,29.46
673,Bonavista,CA,2022-01-21 17:11:42,48.6499,-53.1147,27.12,63,100,12.08
674,Kropotkin,RU,2022-01-21 17:11:42,45.4375,40.5756,33.71,86,100,6.38
675,Miyazu,JP,2022-01-21 17:11:42,35.5333,135.1833,29.7,83,90,3.18
676,Dharchula,IN,2022-01-21 17:11:42,29.85,80.5333,43.97,68,78,6.26
677,Ajdabiya,LY,2022-01-21 17:07:12,30.7554,20.2263,56.53,59,6,5.73
678,Bosaso,SO,2022-01-21 17:11:43,11.2842,49.1816,75.29,74,82,6.6
679,Bhatkal,IN,2022-01-21 17:11:43,13.9667,74.5667,74.73,78,51,3.18
680,Flinders,AU,2022-01-21 17:11:43,-34.5833,150.8552,65.8,85,67,3.0
681,Bambari,CF,2022-01-21 17:11:44,5.768,20.6757,87.6,20,39,3.69
682,Tommot,RU,2022-01-21 17:11:44,58.9564,126.2925,-5.84,99,98,1.25
683,Daru,PG,2022-01-21 17:11:44,-9.0763,143.2092,78.13,87,71,2.19
684,Carballo,ES,2022-01-21 17:11:45,43.213,-8.691,53.02,65,26,9.4
685,Yaring,TH,2022-01-21 17:11:45,6.8662,101.3689,76.48,83,60,8.86
686,Mersing,MY,2022-01-21 17:11:45,2.4312,103.8405,77.27,83,69,8.21
687,Port-Cartier,CA,2022-01-21 17:11:46,50.0334,-66.8654,-1.25,77,33,6.2
688,Nsunga,TZ,2022-01-21 17:11:46,-1.1439,31.3947,66.2,67,99,3.24
689,South Lake Tahoe,US,2022-01-21 17:07:22,38.9332,-119.9844,37.74,71,0,0.0
690,Port Macquarie,AU,2022-01-21 17:07:53,-31.4333,152.9167,64.89,81,58,9.15
691,Manggar,ID,2022-01-21 17:11:46,-2.8833,108.2667,78.39,82,100,7.45
692,Tadine,NC,2022-01-21 17:11:47,-21.55,167.8833,78.01,89,100,11.74
693,Bubaque,GW,2022-01-21 17:11:47,11.2833,-15.8333,79.65,66,89,11.97
694,Collie,AU,2022-01-21 17:11:47,-33.3667,116.15,73.98,35,2,5.82
695,Lezhe,AL,2022-01-21 17:11:48,41.7836,19.6436,41.32,68,74,9.8
696,Tamahu,GT,2022-01-21 17:11:48,15.3333,-90.1667,71.35,47,2,2.8
697,Pimentel,PE,2022-01-21 17:12:48,-6.8367,-79.9342,80.89,57,0,17.27
698,Xai-Xai,MZ,2022-01-21 17:12:49,-25.0519,33.6442,76.23,70,42,13.65
699,Amahai,ID,2022-01-21 17:12:49,-3.3333,128.9167,78.17,86,98,5.08
700,Mayo,US,2022-01-21 17:12:49,38.8876,-76.5119,26.31,55,0,7.0
701,Esmeraldas,BR,2022-01-21 17:09:55,-19.7625,-44.3139,86.86,67,18,1.77
702,Sibolga,ID,2022-01-21 17:12:50,1.7427,98.7792,75.78,90,100,3.29
703,Rabo De Peixe,PT,2022-01-21 17:12:50,37.8,-25.5833,64.27,96,20,19.57
704,Krasnoarmeysk,RU,2022-01-21 17:12:50,51.0239,45.6969,19.85,95,100,17.76
705,Fare,PF,2022-01-21 17:12:51,-16.7,-151.0167,80.11,76,100,14.65
706,Pochutla,MX,2022-01-21 17:12:51,15.7432,-96.4661,85.82,48,0,6.29
707,Ofunato,JP,2022-01-21 17:12:51,39.0717,141.7167,28.62,73,13,6.85
